29.92	40
29.94	33.3333
29.96	60
29.98	56.6667
30	50
30.02	53.3333
30.04	33.3333
30.06	40
30.08	63.3333
30.1	53.3333
30.12	106.667
30.14	66.6667
30.16	76.6667
30.18	100
30.2	106.667
30.22	133.333
30.24	156.667
30.26	133.333
30.28	166.667
30.3	226.667
30.32	273.333
30.34	333.333
30.36	343.333
30.38	466.667
30.4	553.333
30.42	456.667
30.44	453.333
30.46	373.333
30.48	393.333
30.5	343.333
30.52	226.667
30.54	276.667
30.56	210
30.58	223.333
30.6	296.667
30.62	263.333
30.64	336.667
30.66	340
30.68	426.667
30.7	516.667
30.72	626.667
30.74	843.333
30.76	1476.67
30.78	1986.67
30.8	3370
30.82	4250
30.84	4413.33
30.86	3540
30.88	2890
30.9	2533.33
30.92	2423.33
30.94	1853.33
30.96	953.333
30.98	566.667
31	423.333
31.02	290
31.04	296.667
31.06	283.333
31.08	346.667
31.1	340
31.12	363.333
31.14	286.667
31.16	273.333
31.18	303.333
31.2	260
31.22	336.667
31.24	256.667
31.26	166.667
31.28	206.667
31.3	170
31.32	156.667
31.34	96.6667
31.36	73.3333
31.38	83.3333
31.4	103.333
31.42	56.6667
31.44	83.3333
31.46	80
31.48	70
31.5	66.6667
31.52	73.3333
31.54	46.6667
31.56	53.3333
31.58	50
31.6	40
31.62	36.6667
31.64	43.3333
31.66	50
31.68	40
31.7	70
31.72	50
31.74	46.6667
31.76	56.6667
31.78	40
31.8	40
31.82	26.6667
31.84	63.3333
31.86	66.6667
31.88	30
31.9	40
31.92	83.3333
31.94	86.6667
31.96	103.333
31.98	116.667
32	136.667
32.02	130
32.04	153.333
32.06	206.667
32.08	190
32.1	210
32.12	183.333
32.14	240
32.16	250
32.18	226.667
32.2	206.667
32.22	213.333
32.24	256.667
32.26	140
32.28	166.667
32.3	166.667
32.32	176.667
32.34	106.667
32.36	143.333
32.38	150
32.4	146.667
32.42	190
32.44	200
32.46	256.667
32.48	253.333
32.5	320
32.52	350
32.54	490
32.56	500
32.58	553.333
32.6	656.667
32.62	620
32.64	510
32.66	476.667
32.68	363.333
32.7	350
32.72	280
32.74	210
32.76	180
32.78	116.667
32.8	140
32.82	103.333
32.84	103.333
32.86	110
32.88	136.667
32.9	100
32.92	100
32.94	93.3333
32.96	56.6667
32.98	60
33	66.6667
33.02	43.3333
33.04	70
33.06	33.3333
33.08	50
33.1	53.3333
33.12	43.3333
33.14	56.6667
33.16	73.3333
33.18	70
33.2	56.6667
33.22	56.6667
33.24	73.3333
33.26	90
33.28	86.6667
33.3	126.667
33.32	90
33.34	130
33.36	130
33.38	170
33.4	193.333
33.42	193.333
33.44	196.667
33.46	196.667
33.48	150
33.5	116.667
33.52	156.667
33.54	113.333
33.56	103.333
33.58	126.667
33.6	116.667
33.62	76.6667
33.64	76.6667
33.66	66.6667
33.68	106.667
33.7	100
33.72	80
33.74	70
33.76	80
33.78	90
33.8	86.6667
33.82	56.6667
33.84	100
33.86	110
33.88	96.6667
33.9	76.6667
33.92	90
33.94	76.6667
33.96	93.3333
33.98	86.6667
34	123.333
34.02	93.3333
34.04	123.333
34.06	113.333
34.08	173.333
34.1	153.333
